click_par,channel,page_name,create_dt
{"_portal_screenTrace_map":461},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":399},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":423},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":500},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":389},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":419},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":410},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":400},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":489},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":374},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":444},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":16944},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":495},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":457},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":538},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":431},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":424},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":436},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":533},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":338},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":415},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":484},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":474},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":431},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":482},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":503},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":422},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":430},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":593},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":469},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":534},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":389},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":428},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":66},MOBILE-WEB,orderDispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":332},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":331},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":291},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":284},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":17},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":16},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":15},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":26},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":575},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace":431},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":397},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":1521},PC-WEB,orderDispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":487},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":524},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":327},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":523},WECHAT-MP,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":467},WECHAT-MP,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":408},WECHAT-MP,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":497},WECHAT-MP,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":491},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace":432},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace":542},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":487},WECHAT-MP,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":514},WECHAT-MP,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":471},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace":499},WECHAT-MP,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":302},PC-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":304},PC-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":513},PC-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":336},PC-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":622},WECHAT-MP,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":446},PC-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":408},PC-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":510},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":431},MOBILE-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":523},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace":430},MOBILE-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":367},MOBILE-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":24},MOBILE-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":364},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace":24},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":28},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":40},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":28},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":32},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace":26},PC-WEB,resident_人工调度台,2022-05-26
{"_portal_screenTrace_map":456},WECHAT-MP,resident_人工调度台,2022-05-26
{"_portal_screenTrace":515},MOBILE-WEB,dispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":785},PC-WEB,orderDispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":1329},PC-WEB,orderDispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":1524},PC-WEB,orderDispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":15},PC-WEB,orderDispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":1586},PC-WEB,orderDispatch_人工调度台,2022-05-26
{"_portal_screenTrace_map":505},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":447},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":376},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":451},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":499},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":802},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":54},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":855},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":817},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":971},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":52},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":741},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":54},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":852},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":923},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":990},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":853},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":913},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":825},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":46},PC-WEB,orderDispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":265},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":371},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":4583},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":181},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":353},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":165},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":195},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":198},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":191},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":284},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":101},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":79},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":85},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":132},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":328},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":328},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":285},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":319},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":157},WECHAT-MP,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":500},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":225},WECHAT-MP,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":353},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":462},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":572},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":362},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":323},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":271},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":308},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":1427},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":240},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":465},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":472},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":514},WECHAT-MP,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":593},WECHAT-MP,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":351},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":520},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":458},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":491},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":375},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":238},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":253},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":363},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":524},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":31},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":69},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":211},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":223},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":490},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":452},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":513},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":438},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":463},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":612},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":239},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":239},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":183},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":255},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":7291},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":302},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":261},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":240},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":714},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":8703},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":514},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":376},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":493},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":182},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":233},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":477},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":508},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":437},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":503},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":236},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":441},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":477},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":252},PC-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":92},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":539},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":477},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":483},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":215},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":6871},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":223},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":494},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":276},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":226},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":470},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":561},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":487},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":629},WECHAT-MP,resident_人工调度台,2022-05-25
{"_portal_screenTrace":437},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":455},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":478},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":198},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":253},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":197},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":271},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":225},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":222},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":219},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":619},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":218},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":233},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":216},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace_map":241},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":518},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace_map":233},PC-WEB,dispatch_人工调度台,2022-05-25
{"_portal_screenTrace":419},PC-WEB,saasRent_人工调度台,2022-05-25
{"_portal_screenTrace":425},PC-WEB,saasRent_人工调度台,2022-05-25
{"_portal_screenTrace":261},PC-WEB,saasRent_人工调度台,2022-05-25
{"_portal_screenTrace":437},PC-WEB,saasRent_人工调度台,2022-05-25
{"_portal_screenTrace":16464},MOBILE-WEB,resident_人工调度台,2022-05-25
{"_portal_screenTrace":37},PC-WEB,resident_人工调度台,2022-05-25
