click_par,channel,app_name,page_name,user_id
{"_portal_tableListTrace_h5":178},home,portal-app,resident_人工调度台,10057647
{"_portal_tableListTrace_h5":410},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":514},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":395},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":331},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":479},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":321},home,portal-app,resident_人工调度台,10045649
{"_portal_wayBillClickTrace_h5":249},home,portal-app,resident_人工调度台,10062110
{"_portal_makeAssignTrace_h5":1019},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":648},home,portal-app,resident_人工调度台,10048964
{"_portal_wayBillClickTrace_h5":389},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":243},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":583},home,portal-app,resident_人工调度台,10063795
{"_portal_tableListTrace_h5":217},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":458},home,portal-app,resident_人工调度台,10045663
{"_portal_tableListTrace_h5":221},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":687},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":219},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":177},home,portal-app,resident_人工调度台,10045649
{"_portal_tableListTrace_h5":487},home,portal-app,resident_人工调度台,10048964
{"_portal_wayBillClickTrace_h5":372},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":321},home,portal-app,resident_人工调度台,10045649
{"_portal_wayBillClickTrace_h5":447},home,portal-app,resident_人工调度台,10045663
{"_portal_tableListTrace_h5":208},home,portal-app,resident_人工调度台,10048964
{"_portal_tableListTrace_h5":208},home,portal-app,resident_人工调度台,10048964
{"_portal_tableListTrace_h5":297},home,portal-app,resident_人工调度台,10064235
{"_portal_tableListTrace_h5":327},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":212},home,portal-app,resident_人工调度台,10048964
{"_portal_tableListTrace_h5":207},home,portal-app,resident_人工调度台,10048964
{"_portal_tableListTrace_h5":567},home,portal-app,resident_人工调度台,10063974
{"_portal_tableListTrace_h5":225},home,portal-app,resident_人工调度台,10048964
{"_portal_tableListTrace_h5":348},home,portal-app,resident_人工调度台,10048964
{"_portal_tableListTrace_h5":522},home,portal-app,resident_人工调度台,10042216
{"_portal_tableListTrace_h5":286},home,portal-app,resident_人工调度台,10059375
{"_portal_tableListTrace_h5":375},home,portal-app,resident_人工调度台,10059375
{"_portal_tableListTrace_h5":166},home,portal-app,resident_人工调度台,10059375
{"_portal_tableListTrace_h5":368},home,portal-app,resident_人工调度台,10059375
{"_portal_tableListTrace_h5":399},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":221},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":199},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":224},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":219},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":366},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":485},home,portal-app,resident_人工调度台,10042216
{"_portal_tableListTrace_h5":430},home,portal-app,resident_人工调度台,10063693
{"_portal_wayBillClickTrace_h5":321},home,portal-app,resident_人工调度台,10042216
{"_portal_tableListTrace_h5":287},home,portal-app,resident_人工调度台,10042216
{"_portal_tableListTrace_h5":408},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":173},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":462},home,portal-app,resident_人工调度台,10042216
{"_portal_tableListTrace_h5":223},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":370},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":238},home,portal-app,resident_人工调度台,10042216
{"_portal_tableListTrace_h5":196},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":309},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":181},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":253},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":219},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":332},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":404},home,portal-app,orderDispatch_人工调度台,10053802
{"_portal_tableListTrace_h5":222},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":313},home,portal-app,orderDispatch_人工调度台,10053802
{"_portal_tableListTrace_h5":197},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":230},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":221},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":512},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":193},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":213},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":301},home,portal-app,orderDispatch_人工调度台,10053802
{"_portal_tableListTrace_h5":210},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":305},home,portal-app,orderDispatch_人工调度台,10053802
{"_portal_tableListTrace_h5":212},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":352},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":223},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":237},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":432},home,portal-app,distributionRent_人工调度台,10063190
{"_portal_tableListTrace_h5":200},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":293},home,portal-app,resident_人工调度台,10062255
{"_portal_tableListTrace_h5":241},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":198},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":234},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":196},home,portal-app,resident_人工调度台,10058896
{"_portal_tableListTrace_h5":424},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":220},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":406},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":404},home,portal-app,resident_人工调度台,10064422
{"_portal_makeAssignTrace_h5":1043},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":444},home,portal-app,orderDispatch_人工调度台,10050017
{"_portal_tableListTrace_h5":452},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":326},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":372},home,portal-app,orderDispatch_人工调度台,10053802
{"_portal_tableListTrace_h5":222},home,portal-app,resident_人工调度台,10026337
{"_portal_makeAssignTrace_h5":1103},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":473},home,portal-app,orderDispatch_人工调度台,10053802
{"_portal_wayBillClickTrace_h5":427},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":526},home,portal-app,resident_人工调度台,10063693
{"_portal_wayBillClickTrace_h5":364},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":286},home,portal-app,orderDispatch_人工调度台,10050017
{"_portal_tableListTrace_h5":223},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":558},home,portal-app,orderDispatch_人工调度台,10050017
{"_portal_tableListTrace_h5":199},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":275},home,portal-app,orderDispatch_人工调度台,10050017
{"_portal_tableListTrace_h5":180},home,portal-app,resident_人工调度台,10059375
{"_portal_tableListTrace_h5":250},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":212},home,portal-app,resident_人工调度台,10059375
{"_portal_tableListTrace_h5":250},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":518},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":455},home,portal-app,resident_人工调度台,10048960
{"_portal_tableListTrace_h5":229},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":211},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":435},home,portal-app,resident_人工调度台,10048960
{"_portal_tableListTrace_h5":225},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":309},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":428},home,portal-app,resident_人工调度台,10048960
{"_portal_tableListTrace_h5":213},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":307},home,portal-app,resident_人工调度台,10043039
{"_portal_tableListTrace_h5":511},home,portal-app,resident_人工调度台,10045663
{"_portal_tableListTrace_h5":220},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":465},home,portal-app,resident_人工调度台,10043039
{"_portal_tableListTrace_h5":225},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":335},home,portal-app,resident_人工调度台,10057647
{"_portal_tableListTrace_h5":444},home,portal-app,resident_人工调度台,10045663
{"_portal_tableListTrace_h5":257},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":224},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":417},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":362},home,portal-app,resident_人工调度台,10043719
{"_portal_tableListTrace_h5":336},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":457},home,portal-app,resident_人工调度台,10053734
{"_portal_tableListTrace_h5":357},home,portal-app,resident_人工调度台,10064422
{"_portal_wayBillClickTrace_h5":357},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":385},home,portal-app,resident_人工调度台,10057647
{"_portal_tableListTrace_h5":268},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":1978},home,portal-app,resident_人工调度台,10059448
{"_portal_wayBillClickTrace_h5":308},home,portal-app,resident_人工调度台,10043719
{"_portal_tableListTrace_h5":508},home,portal-app,resident_人工调度台,10053734
{"_portal_wayBillClickTrace_h5":385},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":204},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":456},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":426},home,portal-app,resident_人工调度台,10057647
{"_portal_tableListTrace_h5":220},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":415},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":369},home,portal-app,resident_人工调度台,10047147
{"_portal_makeAssignTrace_h5":823},home,portal-app,resident_人工调度台,10043719
{"_portal_tableListTrace_h5":580},home,portal-app,resident_人工调度台,10002951
{"_portal_tableListTrace_h5":243},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":343},home,portal-app,resident_人工调度台,10057647
{"_portal_tableListTrace_h5":321},home,portal-app,resident_人工调度台,10060230
{"_portal_tableListTrace_h5":260},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":207},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":318},home,portal-app,resident_人工调度台,10060230
{"_portal_tableListTrace_h5":750},home,portal-app,resident_人工调度台,10002951
{"_portal_tableListTrace_h5":375},home,portal-app,resident_人工调度台,10053734
{"_portal_tableListTrace_h5":222},home,portal-app,resident_人工调度台,10026337
{"_portal_makeAssignTrace_h5":1097},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":191},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":285},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":264},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":427},home,portal-app,resident_人工调度台,10053734
{"_portal_tableListTrace_h5":221},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":220},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":430},home,portal-app,resident_人工调度台,10060230
{"_portal_tableListTrace_h5":234},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":255},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":409},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":229},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":221},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":197},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":275},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":199},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":195},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":226},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":403},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":215},home,portal-app,resident_人工调度台,10026337
{"_portal_makeAssignTrace_h5":974},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":213},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":373},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":216},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":501},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":201},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":536},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":208},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":317},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":174},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":234},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":243},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":238},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":220},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":345},home,portal-app,resident_人工调度台,10064422
{"_portal_makeAssignTrace_h5":835},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":210},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":154},home,portal-app,resident_人工调度台,10059147
{"_portal_tableListTrace_h5":193},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":225},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":214},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":228},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":213},home,portal-app,resident_人工调度台,10026337
{"_portal_makeAssignTrace_h5":908},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":202},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":229},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":407},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":265},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":359},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":292},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":403},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":227},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":602},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":233},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":375},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":245},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":366},home,portal-app,resident_人工调度台,10062255
{"_portal_wayBillClickTrace_h5":357},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":238},home,portal-app,distributionRent_人工调度台,10063190
{"_portal_tableListTrace_h5":200},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":621},home,portal-app,resident_人工调度台,10062255
{"_portal_tableListTrace_h5":218},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":521},home,portal-app,resident_人工调度台,10043719
{"_portal_tableListTrace_h5":234},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":203},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":192},home,portal-app,resident_人工调度台,10059147
{"_portal_tableListTrace_h5":179},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":206},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":227},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":311},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":237},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":221},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":268},home,portal-app,resident_人工调度台,10043719
{"_portal_wayBillClickTrace_h5":363},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":330},home,portal-app,resident_人工调度台,10059448
{"_portal_tableListTrace_h5":236},home,portal-app,resident_人工调度台,10043719
{"_portal_tableListTrace_h5":302},home,portal-app,resident_人工调度台,10034133
{"_portal_wayBillClickTrace_h5":308},home,portal-app,resident_人工调度台,10062255
{"_portal_tableListTrace_h5":610},home,portal-app,resident_人工调度台,10063950
{"_portal_tableListTrace_h5":307},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":463},home,portal-app,resident_人工调度台,10059147
{"_portal_tableListTrace_h5":299},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":215},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":471},home,portal-app,resident_人工调度台,10043719
{"_portal_tableListTrace_h5":201},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":787},home,portal-app,resident_人工调度台,10059448
{"_portal_tableListTrace_h5":479},home,portal-app,resident_人工调度台,10063950
{"_portal_tableListTrace_h5":315},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":450},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":218},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":362},home,portal-app,resident_人工调度台,10059147
{"_portal_tableListTrace_h5":223},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":345},home,portal-app,resident_人工调度台,10064422
{"_portal_tableListTrace_h5":654},home,portal-app,resident_人工调度台,10063532
{"_portal_makeAssignTrace_h5":956},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":225},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":394},home,portal-app,resident_人工调度台,10064603
{"_portal_tableListTrace_h5":203},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":724},home,portal-app,resident_人工调度台,10062255
{"_portal_tableListTrace_h5":219},home,portal-app,resident_人工调度台,10059448
{"_portal_tableListTrace_h5":459},home,portal-app,resident_人工调度台,10063950
{"_portal_tableListTrace_h5":285},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":337},home,portal-app,resident_人工调度台,10059448
{"_portal_wayBillClickTrace_h5":362},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":265},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":243},home,portal-app,resident_人工调度台,10026337
{"_portal_makeAssignTrace_h5":1196},home,portal-app,resident_人工调度台,10034133
{"_portal_tableListTrace_h5":613},home,portal-app,resident_人工调度台,10004145
{"_portal_tableListTrace_h5":219},home,portal-app,resident_人工调度台,10026337
{"_portal_wayBillClickTrace_h5":339},home,portal-app,resident_人工调度台,10063780
{"_portal_tableListTrace_h5":646},home,portal-app,resident_人工调度台,10059448
{"_portal_tableListTrace_h5":425},home,portal-app,resident_人工调度台,10063780
{"_portal_tableListTrace_h5":251},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":281},home,portal-app,resident_人工调度台,10064422
{"_portal_wayBillClickTrace_h5":220},home,portal-app,resident_人工调度台,10062255
{"_portal_wayBillClickTrace_h5":354},home,portal-app,resident_人工调度台,10004145
{"_portal_tableListTrace_h5":310},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":224},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":462},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":260},home,portal-app,resident_人工调度台,10056003
{"_portal_wayBillClickTrace_h5":318},home,portal-app,resident_人工调度台,10012147
{"_portal_tableListTrace_h5":252},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":330},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":397},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":230},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":494},home,portal-app,resident_人工调度台,10056003
{"_portal_wayBillClickTrace_h5":304},home,portal-app,resident_人工调度台,10012147
{"_portal_tableListTrace_h5":436},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":443},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":393},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":348},home,portal-app,resident_人工调度台,10043070
{"_portal_makeAssignTrace_h5":1262},home,portal-app,resident_人工调度台,10012147
{"_portal_tableListTrace_h5":374},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":302},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":266},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":322},home,portal-app,resident_人工调度台,10056003
{"_portal_wayBillClickTrace_h5":392},home,portal-app,resident_人工调度台,10060312
{"_portal_tableListTrace_h5":254},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":341},home,portal-app,resident_人工调度台,10048251
{"_portal_tableListTrace_h5":274},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":348},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":229},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":207},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":305},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":377},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":209},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":459},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":407},home,portal-app,resident_人工调度台,10056003
{"_portal_wayBillClickTrace_h5":421},home,portal-app,resident_人工调度台,10012147
{"_portal_tableListTrace_h5":484},home,portal-app,resident_人工调度台,10049696
{"_portal_tableListTrace_h5":2359},home,portal-app,resident_人工调度台,10059147
{"_portal_makeAssignTrace_h5":1226},home,portal-app,resident_人工调度台,10060312
{"_portal_tableListTrace_h5":370},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":579},home,portal-app,resident_人工调度台,10061288
{"_portal_tableListTrace_h5":216},home,portal-app,resident_人工调度台,10057647
{"_portal_tableListTrace_h5":380},home,portal-app,resident_人工调度台,10012147
{"_portal_tableListTrace_h5":295},home,portal-app,resident_人工调度台,10048251
{"_portal_tableListTrace_h5":259},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":248},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":309},home,portal-app,resident_人工调度台,10049696
{"_portal_tableListTrace_h5":238},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":342},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":369},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":361},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":301},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":269},home,portal-app,resident_人工调度台,10056003
{"_portal_wayBillClickTrace_h5":333},home,portal-app,resident_人工调度台,10060312
{"_portal_tableListTrace_h5":434},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":213},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":271},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":289},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":457},home,portal-app,resident_人工调度台,10056003
{"_portal_wayBillClickTrace_h5":360},home,portal-app,resident_人工调度台,10049696
{"_portal_tableListTrace_h5":210},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":298},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":762},home,portal-app,resident_人工调度台,10060312
{"_portal_tableListTrace_h5":192},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":245},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":339},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":566},home,portal-app,resident_人工调度台,10020235
{"_portal_tableListTrace_h5":236},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":198},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":324},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":463},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":545},home,portal-app,resident_人工调度台,10020235
{"_portal_tableListTrace_h5":249},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":361},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":430},home,portal-app,resident_人工调度台,10020235
{"_portal_tableListTrace_h5":485},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":240},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":670},home,portal-app,resident_人工调度台,10020235
{"_portal_tableListTrace_h5":294},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":246},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":383},home,portal-app,resident_人工调度台,10049696
{"_portal_tableListTrace_h5":282},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":222},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":341},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":246},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":363},home,portal-app,resident_人工调度台,10056003
{"_portal_wayBillClickTrace_h5":294},home,portal-app,resident_人工调度台,10049696
{"_portal_tableListTrace_h5":385},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":369},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":385},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":494},home,portal-app,resident_人工调度台,10043045
{"_portal_wayBillClickTrace_h5":157},home,portal-app,resident_人工调度台,10049800
{"_portal_tableListTrace_h5":283},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":369},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":388},home,portal-app,resident_人工调度台,10043045
{"_portal_tableListTrace_h5":263},home,portal-app,resident_人工调度台,10056003
