click_par,channel,page_name,create_dt
{"_portal_screenTrace":839},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":225},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":614},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":691},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":642},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":194},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":523},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":741},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":555},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":591},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":794},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":828},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":234},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":607},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":682},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":534},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":526},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":702},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":803},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":592},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":650},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":658},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":670},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":573},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":579},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":11813},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":617},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":706},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":696},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":804},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":723},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":863},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":503},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace":289},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace":560},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":16},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":24},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":767},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":770},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":752},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":809},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":639},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":20},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":19},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":34},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":18},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":801},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":847},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":12},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":12},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":18},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":16},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":14},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":16},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":33},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":12},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":17},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":681},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":491},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":497},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":459},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":692},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":427},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":408},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":1027},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":575},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":655},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":535},WECHAT-MP,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":39},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":43},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":42},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":1502},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":522},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":496},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":614},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":482},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":475},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":615},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":214},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":470},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":534},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":401},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":433},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":511},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":567},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":602},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":551},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":554},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":536},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":685},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":43},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":522},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":564},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":808},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":484},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":450},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":142},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":473},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":384},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":336},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":614},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":428},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":485},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":705},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":517},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":516},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":541},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":457},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":520},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":942},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace":144},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":186},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":161},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":584},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":913},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":785},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":412},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":376},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":132},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":526},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":521},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":434},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":451},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":26},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":520},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":645},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":501},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":569},PC-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace":788},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace":575},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":575},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":500},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace":556},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace":386},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":787},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":834},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":826},MOBILE-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace":733},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":566},MOBILE-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":965},MOBILE-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":656},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":662},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":624},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":755},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":692},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":597},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":605},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":678},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":685},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":585},PC-WEB,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace":443},PC-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":22},WECHAT-MP,resident_人工调度台,2022-04-13
{"_portal_screenTrace_map":675},MOBILE-WEB,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_map":771},MOBILE-WEB,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":845},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":2826},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":406},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":785},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":676},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":27785},home,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":797},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":675},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":746},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1087},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1873},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":6096},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":2888},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1856},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":2159},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":618},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":642},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":342},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":514},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":795},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":964},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":780},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":744},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":693},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":566},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":768},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":825},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1127},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":636},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":580},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":515},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":665},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":698},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":455},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":661},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":679},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":353},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":722},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":822},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":489},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":305},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":623},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1122},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":527},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1275},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":568},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":500},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":688},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":281},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":560},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":731},home,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":2666},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":651},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":745},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":523},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1803},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1450},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":378},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":7388},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":583},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":786},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":651},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":2279},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":635},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":2565},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":787},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":443},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1039},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":653},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":618},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":744},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":438},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":445},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":909},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":754},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":651},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":497},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":577},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":708},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":595},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":749},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":551},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":671},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":3371},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":795},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":910},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":4947},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":722},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":624},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":708},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":639},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":319},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":545},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":504},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":681},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":743},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":786},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":689},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":408},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":333},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":705},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":301},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":715},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":591},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":420},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1331},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":512},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":861},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":726},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":635},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":593},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":762},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":721},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":652},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":765},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":576},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1080},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":800},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":847},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":739},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":680},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":21472},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":548},home,dispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":3775},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":613},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":647},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":549},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":775},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":1423},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":681},home,resident_人工调度台,2022-04-13
{"_portal_screenTrace_h5":596},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":611},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":533},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":614},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":700},home,orderDispatch_人工调度台,2022-04-13
{"_portal_screenTrace_h5":5627},home,orderDispatch_人工调度台,2022-04-13
