click_par,channel,page_name,create_dt
{"_portal_screenTrace_map":181},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":216},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":36},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":232},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":485},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":202},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":293},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":202},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":210},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":703},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":567},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":482},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":204},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":197},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":249},PC-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":57},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":55},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace":46},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace":23},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace":29},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace":34},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":386},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":530},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":259},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":169},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":636},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":187},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":503},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":672},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":558},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":463},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":173},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":401},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":340},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":396},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":480},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":417},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":402},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":494},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":471},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":485},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":480},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":449},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":436},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":369},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":492},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":462},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":453},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":483},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":419},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":414},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":445},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":431},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":429},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":508},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":427},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":468},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":488},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":413},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":530},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":526},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":506},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":465},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":500},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":425},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":385},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":383},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":438},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":496},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":444},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":514},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":497},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":382},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":403},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":390},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":520},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":450},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":398},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":488},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":8971},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":612},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":494},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":493},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":507},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":473},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":478},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":398},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":367},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":553},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":349},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":445},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":410},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":348},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":389},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":533},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":432},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":460},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":438},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":425},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":464},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":431},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":468},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":425},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":382},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":559},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":357},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":467},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":415},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":430},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":438},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":477},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":460},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":487},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":396},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":487},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":404},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":474},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":447},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":491},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":386},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":547},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":434},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":482},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":461},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":378},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":381},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":446},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":407},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":475},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":518},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":454},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":553},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":507},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":492},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":416},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":430},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":403},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":9827},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":498},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":457},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":474},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":437},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":879},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":456},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":390},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":354},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":481},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":388},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":420},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":446},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":441},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":10665},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":422},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":536},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":443},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":410},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":490},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":451},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":410},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":505},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":468},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":424},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":441},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":489},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":386},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":402},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":453},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":401},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":454},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":444},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":428},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":408},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":423},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":467},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":552},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":446},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":487},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":353},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":481},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":394},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":461},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":512},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":373},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":489},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":448},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":484},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":520},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":553},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":491},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":532},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":431},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":369},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":455},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":442},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":367},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":419},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":414},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":402},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":428},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":452},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":509},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":453},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":460},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":502},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":451},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":476},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":431},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":466},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":575},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":589},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":478},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":522},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":386},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":506},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":415},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":539},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":444},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":408},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":473},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":438},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":503},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":329},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":433},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":489},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":574},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":464},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":505},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":549},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":418},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":452},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":459},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":386},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":388},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":496},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":423},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":380},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":434},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":497},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":431},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":557},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":496},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":451},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":489},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":475},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":485},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":476},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":391},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":373},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":428},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":513},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":520},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":535},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":471},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":428},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":472},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":476},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":492},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":442},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":420},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":446},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":479},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":446},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":410},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":535},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":554},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":407},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":477},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":415},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":273},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":259},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":258},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":324},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":633},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":409},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":352},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":295},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":249},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":28},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":23},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":24},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":580},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":572},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":44},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":40},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":61},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":56},MOBILE-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":363},PC-WEB,orderDispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":530},MOBILE-WEB,orderDispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":505},MOBILE-WEB,orderDispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":520},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":166},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":18},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":17},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":17},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":12},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":10},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":294},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":356},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":1165},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":446},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":536},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace":302},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":501},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace":28},MOBILE-WEB,dispatch_人工调度台,2022-06-05
{"_portal_screenTrace_map":194},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":463},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":275},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace":310},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":228},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":15},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":11},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":11},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":14},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":13},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":674},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":371},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":513},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":287},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":828},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":435},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":556},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":593},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":697},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":643},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":733},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":680},WECHAT-MP,resident_人工调度台,2022-06-05
{"_portal_screenTrace_map":382},PC-WEB,resident_人工调度台,2022-06-05
{"_portal_screenTrace_h5":485},WECHAT-MP,resident_人工调度台,2022-06-05
